655822401,24706665159,124795138,5,"Performance:Not yet tested Product Quality:Supperb Value for money Best Feature:Smoothness  item is protected,mula sa pag open ok nman di ko PA lang nalagnay ng Sim,I think wlang Problem,complete accessories,fast deliver 2 days lang,thank you till next,"
655822401,24706665159,103470065,5,Best Feature:super sulit!!! Performance:MABILIS SMOOTH Product Quality:ORIG ITEL! PARANG TECNO RIN MGA FEATURE NYA.  Bale Nabili Ko pala sya Ng 2800 lang VIA voucher discount! Haahhaha Happing Happy UnG ANAK ko SULIT NA SULIT SA PRESYO nya. !!!? 24Gb  ram Pa. Tapos 128 rom! Peesyong Pang 8K na 😁😁😁
655822401,24706665159,278584095,5,Product Quality:good Performance:good Best Feature:good  Wala akong masabi kundi salamat itel. Napaka ganda nya sa murang halaga. Second order kuna to yung una s23 para anak ko ito ngayon akin. Definitely i will order again. Thanks seller and shopee.
655822401,24706665159,431870775,4,Performance:good Best Feature:good Product Quality:good  Legit seller sakto Yung price sa item bilis Ng shipping 3 days lang dumating na agad magalang makipag usap si rider Ride Safe po sa lahat....
655822401,24706665159,69360788,5,Performance:excellent Best Feature:excellent Product Quality:excellent  Excellent thank you seller for the fast delivery nagustuhan ng anak ko maganda sya ang laki ng memory i will order again
655822401,24706665159,120628367,5,Product Quality:10/10 Performance:10/10 Best Feature:10/10  worth it to buy for its price ganda na mura pa! fast delivery pa 2 days lang deliver agad here in Cavite
655822401,24706665159,273255363,5,"Best Feature:murang price and smooth na phone!!! Performance:10/10 kahit na muraaa Product Quality:mukhang tatagal naman siya!!!  this is my 1st time na um-order ng phone sa itel and hindi ko in-expect na may laban din pala kahit mura lang phone nila. Ang smooth sa mga laro kahit ganito lang yung price. Good job, itel!"
655822401,24706665159,208990107,5,"Product Quality:excellent Performance:very Good Best Feature:very Good  super bilis ng delivery and well packaged ang item, box with bubble wrapped and sealed talaga ang Box. with warranty  slip. so far, good ang ITEL P55. enjoy at gusto ng anak ko. so far di ko pa ma rate ang performance ng unit. salamat seller!!"
655822401,24706665159,238944992,5,"Quality item, definitely not a scam. Very worth it for just 2.8k may quality at legit phone ka. Buti na lang na tyempuhan nung 2.2. thank you very much itel. Sa uulitin, lagi na ako magaabang sa inyo."
655822401,24706665159,336826838,5,"Performance:10/10 Best Feature:memory and ram Product Quality:10/10  ang bilis ko lang natanggap,almost 3days lng inabot..sulit na sulit.nabili ko lng sa 3k+,salamat sa voucher,at flash sale .sana magtagal at matibay..salamat sa itel shop at sa rider..obserbahan ko din muna kng smooth..bka umorder din kapatid ko"
655822401,24706665159,395392691,5,"Product Quality:it's nice Best Feature:storage and ang mura lng🤙 Performance:nice, good  Maganda sya at malaki ung storage nya tas light lng sya hndi mabigat hndi rin magaang tapos ang mura lng nya!kung gusto mo lng ng cp na magagamit pwede na to at least may pangkontak ka.. thanks seller at sa shopee at kay kuyang nagdeliver mabilis sya dumating..🫰"
655822401,24706665159,376182168,5,Product Quality:9.5/10 Best Feature:Software Performance:Solid10  I like how the apps feel like you control them while you scroll horizontally and that's it hope to buy again soon!
655822401,24706665159,46007267,5,Best Feature:excellent Performance:excellent Product Quality:excellent  Thanks shoppee maganda siya at walang damage na dumating. Thanks sa mabait na rider.. Order na kyo mura lang siya...
